mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__penalty,param_classifier__solver,param_classifier__tol,param_vectorizer__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.4421087265014645,0.3434058277854509,0.08672628402709961,0.019218942334128852,1.0,l1,saga,0.0001,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 1)}",0.655921052631579,0.6546052631578947,0.6401315789473684,0.6782894736842106,0.6421052631578947,0.6542105263157895,0.013620804520639527,5
21.99907350540161,0.9118432457278469,0.1718012809753418,0.01919805179244194,1.0,l1,saga,0.0001,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 2)}",0.6171052631578947,0.6177631578947368,0.6157894736842106,0.6348684210526315,0.6039473684210527,0.6178947368421052,0.009876312634102708,9
27.15282759666443,1.2923313235459013,0.1927973747253418,0.015041629037009235,1.0,l1,saga,0.0001,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 3)}",0.5809210526315789,0.5953947368421053,0.5907894736842105,0.6052631578947368,0.5802631578947368,0.5905263157894737,0.009365241920670675,12
0.5975277423858643,0.08298098737856358,0.0706207275390625,0.01596173840613593,1.0,l1,saga,1.0,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 1)}",0.5855263157894737,0.618421052631579,0.6138157894736842,0.6361842105263158,0.6138157894736842,0.6135526315789473,0.016257323088891995,10
1.5530569553375244,0.08138934674923412,0.14057021141052245,0.007813317980578013,1.0,l1,saga,1.0,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 2)}",0.5664473684210526,0.569078947368421,0.5815789473684211,0.5506578947368421,0.575,0.5685526315789474,0.010355522299974208,14
2.7725099086761475,0.13757375184276144,0.20123686790466308,0.040748116026515464,1.0,l1,saga,1.0,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 3)}",0.5138157894736842,0.5506578947368421,0.5243421052631579,0.5085526315789474,0.48355263157894735,0.5161842105263158,0.021834177381780586,15
0.25955872535705565,0.02877809121580214,0.0,0.0,1.0,l1,lbfgs,0.0001,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,37
1.0343592643737793,0.12181603134849368,0.0,0.0,1.0,l1,lbfgs,0.0001,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,37
1.7864277839660645,0.06220786342735479,0.0,0.0,1.0,l1,lbfgs,0.0001,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,37
0.23919668197631835,0.007252631116008398,0.0,0.0,1.0,l1,lbfgs,1.0,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,37
0.9148062705993653,0.03434239498334778,0.0,0.0,1.0,l1,lbfgs,1.0,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,37
1.8627685070037843,0.06430183367812796,0.0,0.0,1.0,l1,lbfgs,1.0,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,37
0.896177864074707,0.06503476320372746,0.06367979049682618,0.00715239400454552,1.0,l2,saga,0.0001,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 1)}",0.6986842105263158,0.6973684210526315,0.6861842105263158,0.694078947368421,0.6881578947368421,0.6928947368421052,0.00494778833604292,1
