mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__boosting_type,param_classifier__learning_rate,param_classifier__num_leaves,param_vectorizer__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
118.50167689323425,6.811566709476001,0.9974749088287354,0.13626039093098818,dart,0.1,20,"(1, 2)","{'classifier__boosting_type': 'dart', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 20, 'vectorizer__ngram_range': (1, 2)}",0.76875,0.825,0.8375,0.796875,0.83125,0.811875,0.02564785566085398,17
170.5842969417572,21.34502527249316,1.5092632293701171,0.1927932869860119,dart,0.1,20,"(1, 3)","{'classifier__boosting_type': 'dart', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 20, 'vectorizer__ngram_range': (1, 3)}",0.78125,0.83125,0.825,0.8,0.825,0.8125,0.018957188610128867,16
113.69365811347961,17.879176145098313,0.3524165153503418,0.06405785724686686,dart,0.1,31,"(1, 1)","{'classifier__boosting_type': 'dart', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 31, 'vectorizer__ngram_range': (1, 1)}",0.784375,0.840625,0.8125,0.8125,0.81875,0.81375,0.017962634828999863,12
170.99609355926515,8.191048812663913,0.9263877868652344,0.0661224439739489,dart,0.1,31,"(1, 2)","{'classifier__boosting_type': 'dart', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 31, 'vectorizer__ngram_range': (1, 2)}",0.78125,0.8125,0.803125,0.796875,0.8,0.7987500000000001,0.010193441518937555,26
196.2180374622345,15.300872347170127,1.5030323028564454,0.10596126547451166,dart,0.1,31,"(1, 3)","{'classifier__boosting_type': 'dart', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 31, 'vectorizer__ngram_range': (1, 3)}",0.7875,0.815625,0.83125,0.7875,0.821875,0.8087500000000001,0.01804941134774209,19
151.83996090888976,23.903354213156465,0.40097770690917967,0.033536376968669984,dart,0.1,40,"(1, 1)","{'classifier__boosting_type': 'dart', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 40, 'vectorizer__ngram_range': (1, 1)}",0.775,0.81875,0.803125,0.803125,0.8,0.8,0.014114487238295254,25
208.5940155506134,22.792282748963952,1.030716896057129,0.06481246793766587,dart,0.1,40,"(1, 2)","{'classifier__boosting_type': 'dart', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 40, 'vectorizer__ngram_range': (1, 2)}",0.765625,0.809375,0.790625,0.7875,0.828125,0.79625,0.021139418156609698,27
280.49783568382264,41.62950655156398,1.5971651554107666,0.08801341940654545,dart,0.1,40,"(1, 3)","{'classifier__boosting_type': 'dart', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 40, 'vectorizer__ngram_range': (1, 3)}",0.740625,0.8375,0.784375,0.796875,0.809375,0.79375,0.031868871959954914,28
171.68380312919618,33.87371768195948,0.4203677177429199,0.06392111882217241,dart,0.1,50,"(1, 1)","{'classifier__boosting_type': 'dart', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 50, 'vectorizer__ngram_range': (1, 1)}",0.796875,0.80625,0.803125,0.803125,0.8,0.8018750000000001,0.003186887195995488,24
242.89548931121826,8.337129928463142,0.9514530658721924,0.19683154840759645,dart,0.1,50,"(1, 2)","{'classifier__boosting_type': 'dart', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 50, 'vectorizer__ngram_range': (1, 2)}",0.7375,0.83125,0.7875,0.790625,0.803125,0.79,0.030452319287699578,29
146.7957929611206,67.0160653318781,1.257664442062378,0.2090545485031767,dart,0.1,50,"(1, 3)","{'classifier__boosting_type': 'dart', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 50, 'vectorizer__ngram_range': (1, 3)}",0.75,0.80625,0.79375,0.796875,0.8,0.7893749999999999,0.02011684617428886,30
2.0413723468780516,0.17175796268551047,0.0,0.0,rf,0.001,10,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 10, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
10.740487241744995,0.7354127668974395,0.0,0.0,rf,0.001,10,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 10, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
23.01411328315735,0.8607989545352445,0.0,0.0,rf,0.001,10,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 10, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.9168972015380858,0.17244098923103304,0.0,0.0,rf,0.001,20,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 20, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
8.387566661834716,0.7204799934462736,0.0,0.0,rf,0.001,20,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 20, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
18.17854838371277,0.550810084569137,0.0,0.0,rf,0.001,20,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 20, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.5770355701446532,0.05324236909674174,0.0,0.0,rf,0.001,31,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 31, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
7.959203290939331,0.2590893845680186,0.0,0.0,rf,0.001,31,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 31, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
18.137782764434814,0.21928215296933715,0.0,0.0,rf,0.001,31,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 31, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.5610915660858153,0.13187911555480292,0.0,0.0,rf,0.001,40,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 40, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
7.859270000457764,0.41210148543159775,0.0,0.0,rf,0.001,40,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 40, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
18.137786149978638,0.5751797230854631,0.0,0.0,rf,0.001,40,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 40, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.5605455875396728,0.1421862219823919,0.0,0.0,rf,0.001,50,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 50, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
7.822340488433838,0.2346500075941065,0.0,0.0,rf,0.001,50,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 50, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
18.115373516082762,0.24055920228791935,0.0,0.0,rf,0.001,50,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.001, 'classifier__num_leaves': 50, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.6373369693756104,0.10458934753102449,0.0,0.0,rf,0.01,10,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 10, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
7.985266923904419,0.41221315524621005,0.0,0.0,rf,0.01,10,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 10, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
18.231409120559693,0.2513889025485899,0.0,0.0,rf,0.01,10,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 10, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.574060869216919,0.04895960256775161,0.0,0.0,rf,0.01,20,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 20, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
7.755532884597779,0.3135491875467826,0.0,0.0,rf,0.01,20,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 20, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
18.072029972076415,0.27136560329540066,0.0,0.0,rf,0.01,20,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 20, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.6181707859039307,0.09857173956888393,0.0,0.0,rf,0.01,31,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 31, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
7.918982124328613,0.2423420774894785,0.0,0.0,rf,0.01,31,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 31, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
18.061397123336793,0.49672471596193923,0.0,0.0,rf,0.01,31,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 31, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.5164286136627196,0.128529786751019,0.0,0.0,rf,0.01,40,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 40, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
7.850425148010254,0.11880232746723982,0.0,0.0,rf,0.01,40,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 40, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
18.101965761184694,0.4444930066562295,0.0,0.0,rf,0.01,40,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 40, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.471932315826416,0.05937360563538534,0.0,0.0,rf,0.01,50,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 50, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
8.06065731048584,0.31493387286628644,0.0,0.0,rf,0.01,50,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 50, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
18.155755853652956,0.28191531380246865,0.0,0.0,rf,0.01,50,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.01, 'classifier__num_leaves': 50, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.452477502822876,0.06606645829453973,0.0,0.0,rf,0.1,10,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 10, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
7.820594263076782,0.2542434482037747,0.0,0.0,rf,0.1,10,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 10, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
18.041086387634277,0.4801775999769854,0.0,0.0,rf,0.1,10,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 10, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.529313611984253,0.10416350755486782,0.0,0.0,rf,0.1,20,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 20, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
7.751090478897095,0.18758564014099277,0.0,0.0,rf,0.1,20,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 20, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
18.302735996246337,0.3557572690091983,0.0,0.0,rf,0.1,20,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 20, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.5451097011566162,0.053102522576430784,0.0,0.0,rf,0.1,31,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 31, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
8.051968908309936,0.3832850183498143,0.0,0.0,rf,0.1,31,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 31, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
18.38732180595398,0.42635305682471736,0.0,0.0,rf,0.1,31,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 31, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.5488547801971435,0.09144855319196914,0.0,0.0,rf,0.1,40,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 40, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
7.916863346099854,0.3084581871260858,0.0,0.0,rf,0.1,40,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 40, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
19.089768886566162,0.194914929678236,0.0,0.0,rf,0.1,40,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 40, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
1.5194249153137207,0.11167106783371435,0.0,0.0,rf,0.1,50,"(1, 1)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 50, 'vectorizer__ngram_range': (1, 1)}",,,,,,,,91
8.172029066085816,0.5213194655200339,0.0,0.0,rf,0.1,50,"(1, 2)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 50, 'vectorizer__ngram_range': (1, 2)}",,,,,,,,91
14.35016655921936,1.0646205240847813,0.0,0.0,rf,0.1,50,"(1, 3)","{'classifier__boosting_type': 'rf', 'classifier__learning_rate': 0.1, 'classifier__num_leaves': 50, 'vectorizer__ngram_range': (1, 3)}",,,,,,,,91
